porometer
dpressure,0.0,0.39787899595635917,0.901884489204242,1.1512169069962614,1.3618677042801557,1.4890516517891204,1.5881589990081635,1.6361486228732738,1.6963454642557412,1.7319752803845274,1.7761501487754634,1.8683909361409934,1.9663538567177843,2.094300755321584,2.211261158159762,2.356069275959411,2.5291065842679483,2.682230869001297,2.8717479209582666,3.05302510109102,3.232166018158236,3.42748149843595,3.5735866330968187,3.7668421454184786,3.933241779201953,4.09597924773022,4.294117647058823,4.472648203250172,4.856946669718471,5.021744106202792,5.223163195239185,5.41695277332723,5.615320057984283,5.79842832074464,6.0105287251087205,6.228732738231479,6.436255436026551,6.65445944914931,6.846723125047684,7.03593499656672,7.244983596551461,7.489127946898604,7.714961470969711,7.945372701609827,8.14068818188754,8.36346990157931,8.593881132219424,8.824292362859541,9.057755397878996,9.330891889829863,9.533836881055924,9.729152361333638,9.932097352559701,10.196078431372548,10.434119172961013,10.635538261997405,10.87510490577554,11.081101701380941,11.294728007934692
psd,0,0.0,0.0,0.0,3.1063,20.1222,60.1456,90.4555,54.411,106.0547,65.8302,13.4513,47.033,55.9553,57.0583,57.3728,50.8649,38.8049,40.815,29.5629,28.4826,42.8462,59.4817,26.49,66.0521,13.7394,40.2574,34.9665,27.3187,16.5104,21.5967,11.1793,17.0232,14.0296,13.5531,18.0492,16.4067,4.9775,0.582,12.8417,13.4,7.9355,19.912,12.4889,4.9543,21.4712,11.5676,12.6453,25.005,2.9295,7.6258,34.3803,5.8182,1.0317,0.9189,289.9861
darcy avg,49306.81
dflow,0.0,4635.690852216373,3183.0319676508734,1968.4138246738385,1611.352712291142,1217.6699473563745,988.7846189059281,1177.9964904249637,900.2822919050889,1120.0122072175175,1138.323033493553,1177.9964904249637,1782.253757534142,2221.713588158999,3521.7822537575344,4888.990615701534,6649.881742580301,9250.01907377737,11459.525444419012,14499.12260624094,17651.63653009842,20639.35301747158,24148.928053711756,27331.96002136263,30954.45181963836,34372.47272449836,37616.54077973602,41437.399862668804,44809.643701838715,48874.64713511864,51929.50331883726,55738.15518425269,59296.559090562296,63077.74471656367,67093.91927977417,70594.33890287632,74863.81322957198,78574.80735484856,82224.76539253833,86420.99641412986,89845.12092774853,93727.0160982681,97676.05096513314,101271.07652399481,105345.23537041276,108897.53566796369,112779.43083848325,116813.91622796979,120540.16937514306,124663.15709163043,128514.53421835661,132094.30075532157,135988.4031433585,139403.37224383917,143230.33493553064,146718.54734111542,150029.75509269856,153862.8213931487,157140.4592965591
durationsecond,363
meanp,2.8582
darcy,68470.70545857985,20741.083144621396,10048.485206052106,6953.397281283345,4805.750003385954,3658.8876342002086,4231.190661078938,3118.930921207025,3800.3396859956047,3766.4065565975948,3705.250672826078,5326.589329081916,6234.338397004249,9359.740614497336,12194.738664231741,15452.12241108717,20266.923207121054,23451.016267714593,27909.541208529965,32094.651649437295,35388.51266852321,39713.20088815251,42641.71919818409,46250.22222420912,49316.74202725224,51480.91610398023,54446.3920747566,54218.75063123394,57196.62542864224,58428.12146633306,60469.849973982564,62057.79316894496,63930.36946925318,65601.207722645,66605.72024689501,68356.53225944626,69392.3974130955,70576.68039425905,72183.64373593539,72878.33483523213,73548.68135925492,74403.8967338137,74905.29223791473,76049.28370101431,76519.63743390389,77122.6433041137,77795.7810818598,78208.24833287887,78515.66504597965,79218.36586922049,79790.36020830314,80464.11821312168,80349.18245208738,80671.58035164056,81071.25463777878,81074.68973158111,81600.36494635257,81762.39251572196
thresold,3000
fpt,1014.165,1294.6973684210527,2017.5985365853655,982.4432470588239,854.0634508474573,1682.6680000000022,1969.5121874999988,1033.3681714285713,1162.414678899083,11546.13600000004,-13314.815684210575,3255.4506923076888,7685.458000000027
hdf,876.1692,627.0321,517.5551,800.8211,1093.3776,1324.9232,1490.4009,1623.5877,1760.2124,1868.9208,1998.5628,2530.4171,3169.843,4010.0029,5056.1178,6302.2504,7717.5629,9354.6844,11039.9454,12847.0758,14673.3375,16260.7752,17670.7137,19413.5417,20720.011,23453.2611,24893.1688,26459.0397,28167.501,30095.001,31957.4329,33984.3352,35877.4123,37765.6911,39720.0626,41555.1009,43349.6428,45315.2855,47371.0371,49270.481,51117.9146,52965.6574,54671.4067,56940.4706,58885.5481,60627.6724,62742.2456,64510.5239,66776.6851,68619.2384,70345.277,71790.585,73628.5919,75426.2633,77221.16,82410.5038
Dp,0.018158236057068743,0.014496070801861601,0.0093842984664683,0.01945525291828793,0.022507057297627232,0.011444266422522303,0.009765774013885717,0.01869230182345312,0.016632333867399096,0.0016784924086366004,-0.001449607080186155,0.005951018539711611,0.0025177386129549006
testdate,01/02/2019
testname,porometer
testtime,17:00:10
fluidvalue,15.9
sample,3M900GV
Dt,0.651,0.65,0.649,0.651,0.651,0.65,0.649,0.651,0.65,0.651,0.649,0.651,0.649
ffp,0.0,0.0,0.0,0.0,0.5582,2.0907,3.8012,4.17,2.3832,3.4892,2.4423,1.8092,6.4059,8.5052,9.1008,9.019,7.3398,5.1921,4.6121,3.0775,2.6973,3.342,4.0626,2.2437,4.1811,1.6817,2.1739,1.7763,1.3113,0.7925,0.9157,0.4863,0.6605,0.5219,0.4974,0.5866,0.4922,0.1548,0.0181,0.357,0.3484,0.1968,0.4301,0.3372,0.1085,0.4101,0.2568,0.2175,0.5051,0.0457,0.1182,0.4882,0.096,0.013,0.0136,4.1758
bubble flow,28.28793774319066,28.873884184023805,29.173723964293888,29.36049439230945,29.52758068207828,29.626001373311972,29.63607232776379,29.67132066834516,29.744106202792402,29.769741359578852,29.739986266880294,29.75921263447013,29.81506065461204
tfact,0.8
application,air filter
customerid,N0037
pg1value,5
indistry,Filtration
thikness,0.1
samplediameter,2.25
materialclassification,
pg1offset,0.0
